OGLE-LMC-CEP-1697  15.520 16.226   3.0160685 0.0000012   453.17211  0.542  0.513 4.446  0.320 2.639
OGLE-LMC-CEP-1700  15.900 16.804   2.6060163 0.0000010   454.94414  0.530  0.488 4.471  0.267 2.722
OGLE-LMC-CEP-1702  15.030 15.457   2.8834508 0.0000031   455.23195  0.281  0.432 4.485  0.204 2.733
OGLE-LMC-CEP-1703  16.864 17.471   1.2900238 0.0000073  2123.83791  0.289  0.337 4.109  0.134 1.821
OGLE-LMC-CEP-1707  15.458 16.129   2.5790389 0.0000013   829.32540  0.639  0.479 4.304  0.251 2.428
OGLE-LMC-CEP-1709  15.550 16.305   2.8829357 0.0000016   829.89814  0.490  0.459 4.517  0.249 2.814
OGLE-LMC-CEP-1711  14.677 15.526   2.9189534 0.0000047   453.63162  0.122  0.368 4.472  0.140 2.696
OGLE-LMC-CEP-1712  15.290 15.968   2.5359015 0.0000038   831.16436  0.220  0.157 4.011  0.039 0.707
OGLE-LMC-CEP-1713  15.142 15.913   4.0155569 0.0000302  2161.29185  0.160  0.221 4.748  0.026 2.981
OGLE-LMC-CEP-1715  15.154 15.927   3.8693142 0.0000030   453.67472  0.299  0.356 4.641  0.136 3.055
OGLE-LMC-CEP-1716  15.435 16.568   4.9711662 0.0000084  2120.84898  0.582  0.458 4.862  0.203 3.300
OGLE-LMC-CEP-1719  14.804 16.308  10.4872183 0.0000550  2115.78432  0.502  0.142 5.077  0.145 6.130
OGLE-LMC-CEP-1721  15.354 16.071   3.1175556 0.0000022   454.21179  0.323  0.387 4.513  0.158 2.767
OGLE-LMC-CEP-1724  15.345 16.013   2.9886499 0.0000014   454.49703  0.458  0.433 4.505  0.232 2.794
OGLE-LMC-CEP-1727  14.425 15.228   6.3168851 0.0000172  2121.60877  0.445  0.389 5.077  0.135 3.415
OGLE-LMC-CEP-1728  15.341 16.085   3.2678045 0.0000018   454.80500  0.426  0.410 4.574  0.206 2.897
OGLE-LMC-CEP-1729  15.684 16.537   3.0110090 0.0000013   453.70490  0.472  0.454 4.578  0.251 2.870
OGLE-LMC-CEP-1730  14.911 15.722   4.6088329 0.0000100  2123.42933  0.355  0.400 4.805  0.159 3.394
OGLE-LMC-CEP-1732  15.477 16.285   3.0920051 0.0000015   454.71789  0.400  0.368 4.492  0.172 2.723
OGLE-LMC-CEP-1735  15.495 16.230   2.9999700 0.0000261   830.81900  0.355  0.394 4.220  0.341 3.178
OGLE-LMC-CEP-1736  16.264 17.446   2.8584512 0.0000021   454.68172  0.352  0.411 4.530  0.190 2.760
OGLE-LMC-CEP-1737  15.063 15.821   3.9023397 0.0000018   451.95656  0.452  0.453 4.651  0.232 3.067
OGLE-LMC-CEP-1739  14.570 15.300   5.6390069 0.0000048   455.23558  0.325  0.357 5.080  0.090 3.661
OGLE-LMC-CEP-1743  15.610 16.359   2.8791690 0.0000015   830.50806  0.432  0.421 4.511  0.205 2.792
OGLE-LMC-CEP-1745  15.315 16.026   3.2143352 0.0000065  2122.76177  0.245  0.347 4.514  0.120 2.854
OGLE-LMC-CEP-1746  15.412 16.174   3.2492287 0.0000013   452.44123  0.558  0.458 4.553  0.265 2.868
OGLE-LMC-CEP-1748  14.267 14.977   6.6320016 0.0000053   451.80147  0.547  0.418 4.922  0.156 3.188
OGLE-LMC-CEP-1749  15.213 15.997   3.7119707 0.0000033   455.06747  0.291  0.346 4.640  0.125 3.033
OGLE-LMC-CEP-1751  15.239 16.014   3.6067220 0.0000053  2164.50261  0.384  0.411 4.635  0.198 3.067
OGLE-LMC-CEP-1753  15.573 16.288   2.5745626 0.0000014   455.49941  0.393  0.414 4.447  0.184 2.692
OGLE-LMC-CEP-1755  15.631 16.372   2.7191106 0.0000013   454.56241  0.351  0.406 4.528  0.180 2.803
OGLE-LMC-CEP-1756  14.697 15.612   5.7388740 0.0000073   450.04048  0.322  0.317 4.969  0.080 3.640
OGLE-LMC-CEP-1757  15.167 16.017   3.8598599 0.0000036   827.89630  0.605  0.480 4.666  0.269 3.141
OGLE-LMC-CEP-1758  15.278 16.020   3.1671511 0.0000016   454.80147  0.517  0.463 4.544  0.269 2.844
OGLE-LMC-CEP-1760  15.092 15.823   4.5294034 0.0000053   829.15903  0.515  0.459 4.855  0.210 3.434
OGLE-LMC-CEP-1761  15.394 16.124   3.2327071 0.0000030   455.63621  0.541  0.469 4.597  0.259 2.952
OGLE-LMC-CEP-1762  15.441 16.127   3.0703847 0.0000020   830.80758  0.504  0.454 4.555  0.243 2.872
OGLE-LMC-CEP-1764  15.547 16.277   2.9730942 0.0000016   452.93045  0.483  0.460 4.583  0.243 2.912
OGLE-LMC-CEP-1765  15.649 16.587   3.3546296 0.0000029   453.12852  0.444  0.441 4.634  0.229 3.046
OGLE-LMC-CEP-1767  15.152 15.600   2.8142081 0.0000014   829.75502  0.509  0.497 4.408  0.298 2.561
OGLE-LMC-CEP-1768  15.393 16.134   3.2801861 0.0000024   829.57479  0.518  0.448 4.573  0.246 2.904
OGLE-LMC-CEP-1773  15.099 15.814   3.5671152 0.0000012   454.44561  0.542  0.434 4.501  0.237 2.816
OGLE-LMC-CEP-1774  15.330 16.038   2.9651660 0.0000031  2159.67927  0.554  0.447 4.448  0.247 2.630
OGLE-LMC-CEP-1776  15.605 16.325   2.5806403 0.0000009   454.02163  0.498  0.456 4.447  0.242 2.668
OGLE-LMC-CEP-1777  14.939 15.745   4.6348670 0.0000094  2160.47004  0.391  0.411 4.859  0.152 3.436
OGLE-LMC-CEP-1778  14.849 15.651   4.8310717 0.0000028   453.62073  0.475  0.428 4.766  0.200 3.265
OGLE-LMC-CEP-1779  15.734 16.360   2.4442153 0.0000088   454.85093  0.501  0.429 4.498  0.234 2.619
OGLE-LMC-CEP-1780  15.027 15.736   3.8186769 0.0000020   453.43323  0.398  0.394 4.621  0.180 3.017
OGLE-LMC-CEP-1781  15.670 16.392   2.6558298 0.0000010   453.34304  0.479  0.475 4.496  0.258 2.791
OGLE-LMC-CEP-1782  14.282 15.085   7.3931518 0.0000093   453.55671  0.322  0.304 5.431  0.065 4.014
OGLE-LMC-CEP-1784  14.013 14.937  10.6625654 0.0000512  2165.34226  0.416  0.048 4.695  0.132 1.469
OGLE-LMC-CEP-1785  14.646 15.432   5.5048598 0.0000164  2166.57732  0.468  0.412 5.028  0.148 3.531
OGLE-LMC-CEP-1786  15.434 16.124   2.9116923 0.0000026  2166.53745  0.523  0.447 4.508  0.240 2.766
OGLE-LMC-CEP-1787  15.090 15.919   4.1520097 0.0000079  2166.48130  0.386  0.413 4.764  0.183 3.286
OGLE-LMC-CEP-1788  16.027 16.865   2.3737101 0.0000026  2166.75910  0.455  0.468 4.481  0.240 2.764
OGLE-LMC-CEP-1789  16.185 16.897   1.7524801 0.0000043  2166.51962  0.415  0.473 4.256  0.247 2.408
OGLE-LMC-CEP-1790  15.707 16.410   2.6560771 0.0000013   454.83050  0.330  0.340 4.534  0.141 2.769
OGLE-LMC-CEP-1791  15.035 15.735   3.6612191 0.0000019   452.55158  0.446  0.403 4.585  0.202 2.917
OGLE-LMC-CEP-1792  15.332 16.001   2.8446983 0.0000026  2167.72756  0.536  0.441 4.421  0.233 2.596
OGLE-LMC-CEP-1793  14.834 15.738   5.6257708 0.0000051   450.96193  0.392  0.390 5.021  0.121 3.658
OGLE-LMC-CEP-1794  14.922 15.736   4.3328495 0.0000019   451.43804  0.570  0.424 4.495  0.222 2.748
OGLE-LMC-CEP-1795  15.507 16.190   2.7510771 0.0000010   455.20171  0.490  0.449 4.478  0.242 2.729
OGLE-LMC-CEP-1796  15.424 15.999   2.6685180 0.0000010   455.61932  0.494  0.468 4.451  0.255 2.672
OGLE-LMC-CEP-1797  14.868 15.635   4.6200170 0.0000028   453.55744  0.430  0.425 4.831  0.181 3.448
OGLE-LMC-CEP-1798  15.194 15.898   3.3457569 0.0000016   454.05421  0.438  0.414 4.555  0.210 2.826
OGLE-LMC-CEP-1799  14.647 15.352   5.0033142 0.0000063  2166.90689  0.519  0.434 4.725  0.195 3.167
OGLE-LMC-CEP-1800  15.200 15.816   3.0667343 0.0000012   452.72773  0.566  0.418 4.398  0.225 2.523
OGLE-LMC-CEP-1802  14.529 15.363   6.0134457 0.0000159   451.04355  0.134  0.166 4.906  0.015 3.911
OGLE-LMC-CEP-1804  14.374 15.169   6.9266737 0.0000264  2162.35629  0.383  0.346 5.417  0.121 3.877
OGLE-LMC-CEP-1807  14.369 15.254   7.3092432 0.0000465  2166.77527  0.227  0.266 5.506  0.022 3.868
OGLE-LMC-CEP-1808  14.765 15.574   5.0632432 0.0000046   451.71714  0.335  0.351 4.900  0.105 3.561
OGLE-LMC-CEP-1812  16.054 16.707   1.3129029 0.0000008   454.37753  0.419  0.481 4.104  0.281 1.995
OGLE-LMC-CEP-1813  15.487 16.252   2.7868382 0.0000015   454.50739  0.307  0.382 4.473  0.162 2.705
OGLE-LMC-CEP-1814  15.156 15.889   4.0644842 0.0000041   455.18942  0.273  0.315 4.669  0.105 3.095
OGLE-LMC-CEP-1819  15.518 16.198   2.6939804 0.0000027  2166.47022  0.501  0.443 4.447  0.230 2.673
OGLE-LMC-CEP-1820  15.268 16.013   3.3650634 0.0000062  2167.12623  0.299  0.334 4.575  0.124 2.807
OGLE-LMC-CEP-1821  14.819    -     4.6163957 0.0000385  2188.72252  0.351  0.394 4.807  0.135 3.350
OGLE-LMC-CEP-1822  15.166    -     3.4889169 0.0000108  2189.86627  0.537  0.456 4.553  0.248 2.918
OGLE-LMC-CEP-1824  15.448 16.185   2.9968039 0.0000016   452.78142  0.393  0.414 4.537  0.206 2.792
OGLE-LMC-CEP-1826  15.376 16.111   3.3485585 0.0000017   453.97783  0.436  0.437 4.626  0.226 2.984
OGLE-LMC-CEP-1827  15.667 16.412   2.5384766 0.0000006   454.95250  0.602  0.458 4.354  0.241 2.529
OGLE-LMC-CEP-1830  15.434 16.173   3.0250181 0.0000061  2167.39955  0.319  0.381 4.514  0.165 2.837
OGLE-LMC-CEP-1831  14.379 15.075   5.7314680 0.0000030   453.26966  0.567  0.441 4.771  0.176 3.037
OGLE-LMC-CEP-1833  13.091 14.064  19.1635310 0.0000587   438.79813  0.575  0.266 5.044  0.147 3.020
OGLE-LMC-CEP-1835  14.404 15.240   7.2534884 0.0002215  2161.90278  0.085  0.120 5.845  0.002   -  
OGLE-LMC-CEP-1840  14.640 15.274   4.6801609 0.0000055  2163.94709  0.560  0.410 4.498  0.175 2.620
OGLE-LMC-CEP-1841  14.741 15.494   4.9392858 0.0000039   442.89930  0.357  0.343 4.766  0.117 3.235
OGLE-LMC-CEP-1842  14.704 15.504   5.4917062 0.0000045   444.96486  0.353  0.387 4.921  0.125 3.481
OGLE-LMC-CEP-1843  14.853 15.595   4.4836463 0.0000034   445.00258  0.426  0.406 4.741  0.174 3.193
OGLE-LMC-CEP-1844  15.361 16.118   3.2891043 0.0000049  2167.26185  0.458  0.444 4.581  0.228 2.946
OGLE-LMC-CEP-1845  15.791 16.422   2.0697573 0.0000019  2166.85846  0.394  0.429 4.353  0.218 2.556
OGLE-LMC-CEP-1846  15.104 15.821   3.5841085 0.0000044  2166.89198  0.492  0.412 4.541  0.218 2.875
OGLE-LMC-CEP-1848  15.377 16.152   3.3208465 0.0000020   454.93412  0.464  0.448 4.567  0.236 2.912
OGLE-LMC-CEP-1849  15.288 16.040   3.4096616 0.0000015   445.68798  0.432  0.420 4.576  0.211 2.915
OGLE-LMC-CEP-1850  15.419 16.300   3.7864417 0.0000083  2167.19861  0.357  0.380 4.695  0.168 3.186
OGLE-LMC-CEP-1851  14.910 15.582   3.8985084 0.0000018   443.85305  0.516  0.400 4.527  0.195 2.801
OGLE-LMC-CEP-1856  15.997 16.704   2.0753594 0.0000007   445.58202  0.523  0.474 4.433  0.273 2.689
OGLE-LMC-CEP-1857  14.786 15.551   4.8203638 0.0000047   442.24997  0.298  0.281 4.675  0.087 3.122
OGLE-LMC-CEP-1862  13.771 14.742  13.1248495 0.0000241   445.57161  0.420  0.072 4.021  0.140 1.469
OGLE-LMC-CEP-1865  15.381 16.179   3.2529790 0.0000130  2167.24299  0.353  0.403 4.600  0.187 2.926
OGLE-LMC-CEP-1866  14.262 15.015   7.1333632 0.0000341  2162.64837  0.452  0.357 5.420  0.190 3.809
OGLE-LMC-CEP-1870  14.446 15.224   6.0207215 0.0000043   440.93079  0.486  0.405 5.014  0.139 3.402
OGLE-LMC-CEP-1871  15.370 16.103   3.0307237 0.0000038  2166.73521  0.504  0.423 4.476  0.231 2.666
OGLE-LMC-CEP-1872  14.535 15.347   6.3756704 0.0000220   445.27392  0.108  0.155 5.169  0.016 5.935
OGLE-LMC-CEP-1873  15.410 16.165   3.0786193 0.0000067  2164.87830  0.492  0.483 4.583  0.265 2.899
OGLE-LMC-CEP-1875  15.666 16.364   2.3750081 0.0000010   445.85198  0.414  0.438 4.427  0.209 2.648
OGLE-LMC-CEP-1876  15.056 15.853   4.0208293 0.0000103  2167.73069  0.306  0.318 4.639  0.111 3.039
OGLE-LMC-CEP-1878  15.187 15.865   3.6057897 0.0000078  2164.33041  0.448  0.454 4.659  0.244 3.098
OGLE-LMC-CEP-1880  14.047 14.841   8.5906114 0.0000354  2164.11631  0.505  0.207 5.441  0.201 4.654
OGLE-LMC-CEP-1881  16.979 18.267   2.2149325 0.0000072  2167.29777  0.275  0.360 4.287  0.160 2.550
OGLE-LMC-CEP-1883  15.394 16.030   2.9792843 0.0000178  2167.21045  0.188  0.293 4.474  0.078 2.849
OGLE-LMC-CEP-1884  13.967 14.649   7.7710741 0.0000073   444.52943  0.561  0.329 5.162  0.223 3.353
OGLE-LMC-CEP-1887  14.634 15.456   5.6741397 0.0000035   442.34197  0.523  0.429 4.908  0.167 3.354
OGLE-LMC-CEP-1888  14.573 15.344   5.4073787 0.0000038   442.48968  0.419  0.362 4.781  0.132 3.265
OGLE-LMC-CEP-1889  15.108 15.918   4.0470625 0.0000113  2164.83210  0.295  0.355 4.639  0.139 3.088
OGLE-LMC-CEP-1890  15.382 16.035   2.9136011 0.0000037  2166.69147  0.465  0.442 4.507  0.236 2.738
OGLE-LMC-CEP-1891  15.265 15.996   3.3649649 0.0000043  2167.22438  0.483  0.443 4.595  0.247 2.922
OGLE-LMC-CEP-1892  14.786 15.645   5.2802877 0.0000145  2167.44267  0.441  0.428 4.907  0.176 3.566
OGLE-LMC-CEP-1893  15.228 16.003   3.7271898 0.0000106  2165.15148  0.226  0.290 4.596  0.087 3.084
OGLE-LMC-CEP-1894  15.223 15.957   3.4747755 0.0000068  2165.67370  0.465  0.442 4.597  0.229 2.946
OGLE-LMC-CEP-1895  14.614 15.421   6.4876466 0.0002555  2189.62456  0.080  0.121 5.272  0.000   -  
OGLE-LMC-CEP-1899  14.931 15.600   3.9535302 0.0000014   443.86214  0.573  0.439 4.551  0.233 2.889
OGLE-LMC-CEP-1900  15.485 16.177   2.8023218 0.0000027  2166.10907  0.478  0.462 4.524  0.249 2.800
OGLE-LMC-CEP-1903  14.420 15.196   6.6967511 0.0000072   445.06062  0.386  0.350 5.345  0.123 3.797
OGLE-LMC-CEP-1904  14.836 15.520   4.0714588 0.0000015   443.87700  0.583  0.428 4.460  0.231 2.706
OGLE-LMC-CEP-1905  15.732 16.437   2.5238394 0.0000031  2165.86417  0.362  0.379 4.498  0.162 2.758
OGLE-LMC-CEP-1907  15.520 16.304   2.9385584 0.0000036   445.60653  0.237  0.321 4.461  0.098 2.732
OGLE-LMC-CEP-1909  14.985 15.691   3.7794009 0.0000019   444.69889  0.442  0.374 4.556  0.174 2.894
OGLE-LMC-CEP-1910  14.055 14.958   9.5692791 0.0000128   449.57130  0.489  0.190 4.990  0.148 4.674
OGLE-LMC-CEP-1912  15.044 15.897   4.8816710 0.0000083  2165.48259  0.606  0.476 4.686  0.241 3.115
OGLE-LMC-CEP-1914  14.899 15.772   5.0068486 0.0000068   452.27593  0.239  0.280 4.824  0.061 3.501
OGLE-LMC-CEP-1920  14.483 15.313   6.6200584 0.0000070   450.22385  0.369  0.359 5.203  0.091 3.627
OGLE-LMC-CEP-1921  15.287 16.033   2.8680941 0.0000018   455.15154  0.416  0.405 4.445  0.199 2.687
OGLE-LMC-CEP-1922  14.444 15.181   5.9360212 0.0000039   450.30886  0.497  0.365 4.674  0.128 2.700
OGLE-LMC-CEP-1924  16.072 16.708   1.8744954 0.0000004   454.41744  0.633  0.518 4.264  0.369 2.410
OGLE-LMC-CEP-1926  14.662 15.553   5.9760504 0.0000082   453.99553  0.501  0.387 4.848  0.149 3.261
OGLE-LMC-CEP-1927  14.596 15.332   5.2259745 0.0000033   455.41036  0.448  0.387 4.737  0.163 3.204
OGLE-LMC-CEP-1929  14.686 15.470   5.8320304 0.0000235  2165.73320  0.299  0.344 5.110  0.072 3.687
OGLE-LMC-CEP-1930  16.566 17.210   1.1591435 0.0000003   454.67779  0.445  0.375 4.163  0.180 2.082
OGLE-LMC-CEP-1932  15.171 15.803   2.9467014 0.0000016   454.28051  0.532  0.439 4.437  0.246 2.583
OGLE-LMC-CEP-1933  14.085 14.899   9.3901537 0.0000370  2158.88171  0.594  0.254 4.821  0.089 0.523
OGLE-LMC-CEP-1936  14.459 15.267   6.4064766 0.0000086   450.88619  0.351  0.352 5.157  0.077 3.723
OGLE-LMC-CEP-1938  15.054 15.797   4.0769558 0.0000023   453.82904  0.389  0.410 4.743  0.181 3.250
OGLE-LMC-CEP-1939  14.580 15.403   6.0553955 0.0000051   454.19249  0.515  0.412 4.898  0.149 3.180
OGLE-LMC-CEP-1940  15.016 16.432   9.3786301 0.0000449   449.98907  0.189  0.130 1.167  0.039 0.379
OGLE-LMC-CEP-1941  14.542 15.498   6.8069039 0.0000185   452.01658  0.228  0.255 5.193  0.021 4.393
OGLE-LMC-CEP-1942  14.154 14.878   7.1824705 0.0000083   452.33782  0.431  0.344 5.375  0.195 3.737
OGLE-LMC-CEP-1943  14.962 15.933   5.5671712 0.0000081   454.15745  0.440  0.379 4.808  0.137 3.307
OGLE-LMC-CEP-1945  14.845 16.032   7.6851558 0.0000130   448.24703  0.354  0.303 5.533  0.091 4.102
OGLE-LMC-CEP-1946  15.198 15.990   3.4741981 0.0000059  2165.69602  0.465  0.452 4.607  0.234 3.009
OGLE-LMC-CEP-1947  15.343 16.103   3.3744849 0.0000019   454.23252  0.354  0.402 4.615  0.182 2.997
OGLE-LMC-CEP-1948  15.017 15.676   3.9861758 0.0000030   452.20690  0.468  0.397 4.630  0.177 3.012
OGLE-LMC-CEP-1950  14.784 15.740   6.6033602 0.0000257  2161.36497  0.331  0.300 5.136  0.071 3.585
OGLE-LMC-CEP-1952  14.193 15.006   6.7824931 0.0000653  2162.00315  0.179  0.139 4.799  0.017 3.309
OGLE-LMC-CEP-1954  13.670 14.615  12.9496038 0.0000755  2164.44378  0.581  0.173 5.113  0.107 2.185
OGLE-LMC-CEP-1956  14.377 15.244   8.8016586 0.0000349   448.65641  0.355  0.219 5.978  0.100 5.154
OGLE-LMC-CEP-1957  13.633 14.634   6.8141870 0.0000125   453.13597  0.239  0.360 5.101  0.148 3.128
OGLE-LMC-CEP-1959  15.580 16.471   3.6635187 0.0000047  2164.88093  0.600  0.451 4.411  0.237 2.570
OGLE-LMC-CEP-1960  15.276 15.986   3.4896325 0.0000056  2166.99574  0.480  0.473 4.615  0.258 2.997
OGLE-LMC-CEP-1964  14.488 15.339   6.3108739 0.0000104   453.45567  0.173  0.224 5.080  0.022 3.883
OGLE-LMC-CEP-1969  14.936 15.718   4.6800732 0.0000035   452.81837  0.420  0.342 4.763  0.130 3.209
OGLE-LMC-CEP-1970  15.497 16.279   3.0192341 0.0000041  2166.92173  0.445  0.393 4.455  0.193 2.706
OGLE-LMC-CEP-1973  13.760 14.708  12.3597921 0.0000229   451.58627  0.441  0.040 3.778  0.141 1.220
OGLE-LMC-CEP-1977  16.049 16.692   1.6442093 0.0000010  2166.23604  0.522  0.451 4.107  0.271 1.968
OGLE-LMC-CEP-1983  14.260 15.123   7.2946313 0.0000133  2183.66116  0.324  0.318 5.420  0.069 3.788
OGLE-LMC-CEP-1984  14.587 15.384   5.6016126 0.0000044   454.64318  0.455  0.397 4.839  0.143 3.267
OGLE-LMC-CEP-1985  16.287 17.041   2.0256021 0.0000023  2165.87098  0.537  0.504 4.366  0.331 2.612
OGLE-LMC-CEP-1986  14.613 15.231   5.0455416 0.0000031   454.54951  0.467  0.410 4.793  0.163 3.228
OGLE-LMC-CEP-1988  14.544 15.365   5.2850807 0.0000137   452.10425  0.422  0.382 4.770  0.148 3.282
OGLE-LMC-CEP-1990  14.961 15.685   4.0436880 0.0000044   453.45242  0.428  0.378 4.648  0.172 2.991
OGLE-LMC-CEP-1993  15.432 16.189   3.0737830 0.0000059  2166.14083  0.398  0.411 4.530  0.192 2.771
OGLE-LMC-CEP-1994  14.021 14.676   7.7540189 0.0000066   448.16485  0.525  0.306 5.163  0.201 3.282
OGLE-LMC-CEP-1995  15.408 16.179   3.1615771 0.0000115  2166.07573  0.247  0.315 4.510  0.110 2.856
OGLE-LMC-CEP-1998  15.267 15.933   3.0863817 0.0000015   454.83915  0.519  0.420 4.462  0.224 2.677
OGLE-LMC-CEP-1999  14.859 15.545   4.1558873 0.0000023   453.83870  0.440  0.380 4.606  0.171 2.939
OGLE-LMC-CEP-2000  14.919 15.654   4.6901728 0.0000178  2165.82414  0.469  0.433 4.879  0.186 3.415
OGLE-LMC-CEP-2001  14.878 15.627   4.1334321 0.0000027   451.78716  0.459  0.397 4.642  0.186 3.009
OGLE-LMC-CEP-2003  15.151 15.914   3.5455839 0.0000021   455.58695  0.366  0.395 4.589  0.180 2.945
OGLE-LMC-CEP-2004  15.430 16.192   3.1323191 0.0000016   452.76320  0.366  0.410 4.591  0.192 2.946
OGLE-LMC-CEP-2007  14.642 15.466   5.9934525 0.0000266   451.79060  0.101  0.122 5.131  0.024 5.957
OGLE-LMC-CEP-2008  14.185 14.943   7.5187535 0.0000203   449.96784  0.204  0.260 5.457  0.024 3.815
OGLE-LMC-CEP-2012  14.140 14.951   7.4580759 0.0000100   450.97927  0.305  0.342 5.126  0.070 3.649
OGLE-LMC-CEP-2013  15.017 15.739   3.9314865 0.0000059  2167.69882  0.467  0.396 4.601  0.190 2.961
OGLE-LMC-CEP-2014  15.598 16.328   2.7065357 0.0000011   454.93316  0.431  0.462 4.497  0.238 2.804
OGLE-LMC-CEP-2015  14.182 14.857   6.3697164 0.0000126  2162.63454  0.532  0.390 4.759  0.143 2.770
OGLE-LMC-CEP-2017  14.594 15.315   4.9424848 0.0000024   454.41221  0.514  0.426 4.576  0.197 2.926
OGLE-LMC-CEP-2018  14.343 15.208   7.1714595 0.0000077   453.28883  0.454  0.354 5.267  0.162 3.563
OGLE-LMC-CEP-2019  12.704 13.636  28.1034025 0.0002369   431.70493  0.776  0.393 5.106  0.243 3.788
OGLE-LMC-CEP-2021  15.039 15.819   4.1578593 0.0000026   452.59512  0.395  0.382 4.697  0.170 3.125
OGLE-LMC-CEP-2022  14.352 15.088   5.8831458 0.0000038   454.49112  0.515  0.410 4.828  0.152 3.143
OGLE-LMC-CEP-2023  12.890 13.796  16.2231948 0.0002237  2159.04548  0.594  0.249 4.674  0.196 2.014
OGLE-LMC-CEP-2027  14.897 15.677   4.4757136 0.0000046   454.49773  0.277  0.263 4.633  0.079 2.964
OGLE-LMC-CEP-2028  14.018 14.788   8.0742991 0.0000059   450.14105  0.475  0.247 5.478  0.212 4.316
OGLE-LMC-CEP-2030  13.468 14.475  13.8713513 0.0001308  2167.54463  0.297  0.081 3.044  0.116 1.193
OGLE-LMC-CEP-2031  15.167 15.848   3.1659697 0.0000012   453.95969  0.532  0.398 4.340  0.197 2.460
OGLE-LMC-CEP-2036  14.643 15.293   4.4645596 0.0000022   452.15519  0.525  0.424 4.480  0.211 2.717
OGLE-LMC-CEP-2038  15.270 16.073   3.5961341 0.0000094  2167.28843  0.377  0.395 4.625  0.184 3.024
OGLE-LMC-CEP-2039  16.115 16.755   1.5817434 0.0000006   455.24441  0.362  0.413 4.255  0.204 2.357
OGLE-LMC-CEP-2040  15.458 16.183   2.7366894 0.0000016   453.56610  0.298  0.398 4.523  0.166 2.799
OGLE-LMC-CEP-2042  14.234 14.982   7.0705707 0.0000060   452.24949  0.395  0.296 5.234  0.145 3.478
OGLE-LMC-CEP-2043  14.332 15.181   7.3731295 0.0000136   453.82989  0.210  0.245 5.639  0.026 4.037
OGLE-LMC-CEP-2044  13.995 14.782   8.7506718 0.0000268  2161.41785  0.502  0.199 5.341  0.195 4.721
OGLE-LMC-CEP-2047  15.748 16.492   2.4950057 0.0000009   453.57634  0.496  0.469 4.453  0.255 2.703
OGLE-LMC-CEP-2050  13.930 14.637   7.4948933 0.0000056   455.00138  0.545  0.406 4.958  0.159 3.049
OGLE-LMC-CEP-2051  14.088 14.833   7.3200949 0.0000059   450.44689  0.512  0.357 5.222  0.184 3.309
OGLE-LMC-CEP-2052  15.218 16.009   3.7088035 0.0000023   452.31915  0.379  0.398 4.631  0.180 3.027
OGLE-LMC-CEP-2055  15.347 16.104   3.4250114 0.0000094  2165.18353  0.511  0.492 4.625  0.279 2.991
OGLE-LMC-CEP-2056  13.215 14.078  15.8439736 0.0000226   445.24989  0.704  0.222 5.022  0.154 2.432
OGLE-LMC-CEP-2057  15.514 16.226   2.7621044 0.0000011   455.61843  0.400  0.438 4.516  0.211 2.790
OGLE-LMC-CEP-2058  15.457 16.172   2.8045230 0.0000047  2166.31827  0.448  0.453 4.503  0.229 2.774
OGLE-LMC-CEP-2060  14.990 15.765   4.2815463 0.0000079  2164.95318  0.422  0.415 4.741  0.184 3.252
OGLE-LMC-CEP-2061  13.806 14.614   9.7410811 0.0000446  2165.96544  0.347  0.202 5.784  0.107 5.037
OGLE-LMC-CEP-2064  15.537 16.332   3.0848254 0.0000053  2166.15512  0.418  0.435 4.558  0.218 2.844
OGLE-LMC-CEP-2065  15.028 15.738   3.7846847 0.0000069  2166.50792  0.596  0.448 4.526  0.253 2.805
OGLE-LMC-CEP-2066  14.105 14.784   7.4423174 0.0000061   454.55040  0.555  0.312 5.202  0.234 3.518
OGLE-LMC-CEP-2068  15.203 15.975   3.6924247 0.0000109  2165.31288  0.281  0.337 4.606  0.116 3.031
OGLE-LMC-CEP-2069  15.754 16.515   2.5395621 0.0000008   454.42351  0.449  0.453 4.469  0.233 2.705
OGLE-LMC-CEP-2074  15.197 15.921   3.4735989 0.0000053  2165.76445  0.445  0.419 4.615  0.209 2.972
OGLE-LMC-CEP-2075  14.845 15.549   4.1678168 0.0000052  2166.02089  0.464  0.415 4.603  0.198 2.944
OGLE-LMC-CEP-2078  15.364 16.118   3.1290302 0.0000058  2167.36772  0.459  0.449 4.588  0.240 2.916
OGLE-LMC-CEP-2079  15.232 15.983   3.4209047 0.0000018   454.55392  0.404  0.394 4.586  0.191 2.910
OGLE-LMC-CEP-2081  15.415 16.085   2.7965516 0.0000027  2167.03577  0.566  0.477 4.467  0.266 2.685
OGLE-LMC-CEP-2084  15.183 15.880   2.9596173 0.0000032   452.99223  0.259  0.203 4.568  0.079 1.925
OGLE-LMC-CEP-2090  14.168 14.930   7.2263791 0.0000063   452.49653  0.497  0.359 5.287  0.190 3.498
OGLE-LMC-CEP-2091  15.353 16.174   3.4169899 0.0000035  2166.40037  0.474  0.428 4.577  0.217 2.899
OGLE-LMC-CEP-2092  15.421 16.085   2.7041216 0.0000020  2166.35153  0.547  0.467 4.418  0.250 2.602
OGLE-LMC-CEP-2093  14.693 15.495   5.0449304 0.0000036   453.48621  0.430  0.389 4.766  0.159 3.251
OGLE-LMC-CEP-2094  14.260 15.118   7.5701883 0.0000155   451.73471  0.250  0.244 5.565  0.027 4.216
