ID;mag_I;mag_V;P;error_P;t_max;amp_I;R_21;phi_21;R_31;phi_31;mode;ra;dec;OGLE-IV ID;OGLE-III ID;OGLE-II ID;GCVS;DASCH
OGLE-LMC-CEP-3024;14.235999999999999;15.136;8.5589963;4.2499999999999996e-05;6005.5934799999995;0.38299999999999995;177;5.615;86;5.454;F;05:43:05.96;-69:29:26.5;LMC553.13.22107;LMC183.8.86;;;True
OGLE-LMC-CEP-2348;14.151;15.022;8.5147834;3.7e-05;6007.20981;298;245;5.733;0.07200000000000001;4.688;F;05:33:13.76;-71:48:30.0;LMC514.30.19564;LMC172.8.42669;;;True
OGLE-LMC-CEP-1513;13.95;14.667;8.4608918;2.08e-05;6005.67345;466;217;5.074;168;4.012;F;05:17:55.26;-69:45:46.3;LMC503.05.26650;LMC103.6.24602;LMC_SC7_6475;HV2442;True
OGLE-LMC-CEP-0757;14.232999999999999;;8.4020827;6.21e-05;6006.50624;0.33799999999999997;196;5.999;78;5.482;F;05:02:31.04;-69:23:49.4;LMC509.30.8643D;LMC127.1.55313;;;True
OGLE-LMC-CEP-0520;14.032;14.780999999999999;8.373540299999998;2.1e-05;6006.54802;499;298;5.388;231;3.9130000000000003;F;04:58:22.85;-71:02:32.9;LMC508.24.8;LMC130.2.5;HV2267;;True
OGLE-LMC-CEP-0843;14.505;15.505999999999998;8.3619563;2.8000000000000003e-05;6001.91464;0.38;0.32;5.547000000000001;131;4.1419999999999995;F;05:04:14.14;-69:06:11.5;LMC510.05.56155;LMC119.6.66004;LMC_SC14_156647;HV2300;True
OGLE-LMC-CEP-3646;13.979000000000001;14.749;8.3570758;6.01e-05;6007.5741;401;253;5.42;0.14;4.313;F;05:10:15.57;-66:25:27.8;LMC512.10.40;;;;True
OGLE-LMC-CEP-3470;14.12;14.97;8.3422004;5.2900000000000005e-05;6003.3748399999995;364;295;5.604;0.14300000000000002;4.243;F;04:55:30.26;-66:19:22.9;LMC533.29.5551;HV12218;;;True
OGLE-LMC-CEP-4176;13.936;14.715;8.3382842;3.69e-05;6000.61595;0.40299999999999997;316;5.442;149;3.9560000000000004;F;05:35:36.08;-67:15:56.4;LMC518.18.16681;HV2705;;;True
OGLE-LMC-CEP-0936;14.159;14.972000000000001;8.334261900000001;2.8499999999999998e-05;6006.35346;465;0.29100000000000004;5.531000000000001;0.21;4.101;F;05:06:01.14;-68:37:38.5;LMC510.21.100;LMC118.6.29152;LMC_SC13_111968;;False
OGLE-LMC-CEP-4211;13.97;14.732999999999999;8.326000200000001;3.19e-05;6006.59769;506;0.27;5.386;0.22899999999999998;3.9989999999999997;F;05:37:28.28;-66:37:43.1;LMC555.25.5971;RU;Dor;HV2738;True
OGLE-LMC-CEP-2174;13.841;14.558;8.3030721;3.3799999999999995e-05;6006.69161;512;0.31;5.113;204;3.259;F;05:30:11.07;-71:46:05.5;LMC515.06.3;LMC172.8.23628;HV12823;;True
OGLE-LMC-CEP-4512;14.049000000000001;14.860999999999999;8.2796803;2.6000000000000002e-05;6005.20014;0.49;255;5.428999999999999;222;4.18;F;05:54:28.96;-68:16:53.1;LMC561.31.12;HV2877;NSV02741;;True
OGLE-LMC-CEP-2812;14.127;15.046;8.2753925;2.8100000000000002e-05;6003.43065;395;349;5.398;125;3.7910000000000004;F;05:39:38.36;-70:23:19.3;LMC552.25.44994;LMC177.3.2;LMC_SC17_207446;HV2748;True
OGLE-LMC-CEP-2456;14.270999999999999;15.203;8.258175;6.34e-05;6008.23406;0.14800000000000002;175;5.9510000000000005;0.0;;F;05:34:51.89;-69:24:06.1;LMC516.28.16396;LMC168.1.73502;;;True
OGLE-LMC-CEP-0223;14.292;15.15;8.2392025;3.6e-05;6004.65218;425;253;5.692;0.16899999999999998;4.732;F;04:52:13.34;-69:52:02.0;LMC531.04.22156;LMC136.7.13650;DV17;;True
OGLE-LMC-CEP-3292;14.206;15.094000000000001;8.2326304;6.23e-05;6007.40221;221;231;5.881;31;4.713;F;05:53:32.13;-69:48:44.9;LMC560.24.24;LMC191.3.33;;;True
OGLE-LMC-CEP-1233;13.919;14.652999999999999;8.2100236;1.9600000000000002e-05;6001.955220000001;544;299;5.182;221;3.492;F;05:12:18.79;-68:52:45.1;LMC510.08.19;LMC110.8.74706;LMC_SC10_274140;HV2367;True
OGLE-LMC-CEP-0101;14.692;15.777999999999999;8.192437700000001;0.0003007;6007.89956;42;66;6.068;0.0;;F;04:48:34.23;-69:20:50.2;LMC531.14.29333;LMC142.2.18242;;;True
OGLE-LMC-CEP-1140;13.856;;8.1860593;0.0003344;6007.2093;513;289;5.03;183;3.2689999999999997;F;05:09:56.34;-68:59:40.6;LMC510.10.576D;LMC111.5.43688;LMC_SC11_320035;;True
OGLE-LMC-CEP-1490;13.91;14.619000000000002;8.1699527;1.4000000000000001e-05;6006.97502;536;0.26899999999999996;5.185;222;3.735;F;05:17:24.74;-69:20:57.6;LMC503.13.54430;LMC100.7.34440;LMC_SC8_318671;HV2426;True
OGLE-LMC-CEP-4544;14.013;14.809000000000001;8.1527951;2.7899999999999997e-05;6005.03093;0.28600000000000003;275;5.729;75;4.466;F;05:57:31.51;-67:37:29.4;LMC562.11.27;HV12700;;;True
OGLE-LMC-CEP-3565;13.948;14.69;8.126740700000001;2.71e-05;6006.8358100000005;503;321;5.3839999999999995;201;3.737;F;05:04:56.44;-65:36:25.8;LMC513.06.1;HV2884;;;True
OGLE-LMC-CEP-4379;13.991;14.773;8.0885705;3.8e-05;6006.87165;0.39799999999999996;0.25;5.462999999999999;154;4.254;F;05:46:28.86;-66:00:41.3;LMC556.01.8610;;;;False
OGLE-LMC-CEP-4667;14.083;14.987;8.0774518;0.0006837999999999999;6000.84224;0.47700000000000004;247;5.577999999999999;201;4.456;F;05:27:07.38;-65:18:12.6;LMC520.14.788D;HV12807;;;True
OGLE-LMC-CEP-4008;14.088;14.877;8.076089699999999;5.67e-05;6004.50775;358;285;5.484;115;4.151;F;05:26:56.38;-65:08:36.8;LMC520.14.9396;HV12805;;;True
OGLE-LMC-CEP-2028;14.034;14.776;8.0743421;1.6899999999999997e-05;6005.24211;485;247;5.477;212;4.284;F;05:27:04.99;-69:50:44.5;LMC516.24.76525;LMC162.2.95467;LMC_SC4_417853;HV968;True
OGLE-LMC-CEP-4194;13.805;14.517000000000001;8.024436;2.8300000000000003e-05;6006.9896;0.5429999999999999;0.33799999999999997;5.029;0.19699999999999998;3.054;F;05:36:30.64;-66:36:33.0;LMC555.25.17675;HV2722;;;True
OGLE-LMC-CEP-3929;14.241;15.109000000000002;8.0204586;2.7000000000000002e-05;6003.66928;341;287;5.693;0.11599999999999999;4.502;F;05:22:33.43;-66:34:26.2;LMC505.19.12880;HV12581;;;True
OGLE-LMC-CEP-3553;14.274000000000001;15.145;7.995829400000001;0.0002468;6001.927070000001;0.036000000000000004;42;;0.0;;F;05:04:18.30;-70:35:06.1;LMC508.29.20186;LMC121.8.31354;;;True
OGLE-LMC-CEP-3886;14.004000000000001;14.78;7.9881928;2.49e-05;6006.97034;506;0.28600000000000003;5.4239999999999995;231;4.004;F;05:20:38.49;-66:15:06.0;LMC505.28.13350;HV6104;;;True
OGLE-LMC-CEP-1364;14.162;14.974;7.978264;3.05e-05;6003.717070000001;306;278;5.442;0.07;4.0969999999999995;F;05:15:18.78;-69:13:32.0;LMC503.23.75344;LMC111.3.36879;LMC_SC8_52582;HV917;True
OGLE-LMC-CEP-2775;14.165;15.0;7.9624028;3.4899999999999995e-05;6002.90118;327;222;4.946000000000001;84;3.108;F;05:39:08.07;-70:20:16.6;LMC516.01.14705;LMC177.6.104617;LMC_SC17_153917;HV1014;True
OGLE-LMC-CEP-1112;13.935;14.700999999999999;7.926099000000001;1.95e-05;6006.48838;498;0.36700000000000005;4.914;138;3.03;F;05:09:18.35;-68:17:58.4;LMC510.27.11;LMC117.1.27461;HV2335;;True
OGLE-LMC-CEP-1411;14.347000000000001;15.181;7.9065496;4.94e-05;6007.83096;155;175;6.126;0.0;;F;05:15:58.04;-69:42:43.5;LMC503.06.25334;LMC103.6.53249;LMC_SC8_95310;HV2416;True
OGLE-LMC-CEP-4216;14.440999999999999;15.314;7.9041386;0.0001337;6006.30316;0.11599999999999999;86;0.34299999999999997;0.0;;F;05:37:42.34;-66:28:43.4;LMC519.08.7;;;;True
OGLE-LMC-CEP-3861;14.228;15.042;7.8950857;4.99e-05;6002.8731;282;266;5.756;63;4.53;F;05:19:02.12;-67:27:17.3;LMC505.04.14;HV5730;;;True
OGLE-LMC-CEP-0669;14.199000000000002;15.022;7.8868832;4.23e-05;6007.2335299999995;0.43799999999999994;305;5.556;201;4.225;F;05:01:03.98;-70:51:07.6;LMC508.23.12887;LMC130.4.19479;DV63;;True
OGLE-LMC-CEP-1353;14.159;14.995999999999999;7.882423299999999;1.8e-05;6003.900070000001;0.42;0.32799999999999996;5.5;161;3.9939999999999998;F;05:15:10.42;-69:22:58.0;LMC503.14.98866;LMC111.2.36579;LMC_SC8_33629;HV2400;True
OGLE-LMC-CEP-2968;14.392999999999999;15.339;7.8756987999999994;0.0001179;6000.92697;391;313;5.563;138;4.268;F;05:42:07.91;-69:00:19.3;LMC553.23.35051;LMC183.5.12;;;True
OGLE-LMC-CEP-0050;14.195;15.020999999999999;7.8454429;2.8300000000000003e-05;6005.48757;467;0.36700000000000005;5.3420000000000005;184;3.5780000000000003;F;04:43:40.32;-69:34:14.2;LMC538.26.8;LMC143.5.16;HV12976;;True
OGLE-LMC-CEP-0825;14.134;14.960999999999999;7.8448077000000005;3.570000000000001e-05;6003.82395;271;0.24600000000000002;5.162999999999999;62;3.15;F;05:03:51.26;-68:52:59.1;LMC510.13.149;LMC118.8.51224;LMC_SC14_174756;HV2295;True
OGLE-LMC-CEP-3566;14.067;14.825;7.8330244;2.64e-05;6000.92038;509;317;5.34;0.23;3.6660000000000004;F;05:04:57.13;-71:53:43.7;LMC507.28.9174;HV12752;;;True
OGLE-LMC-CEP-2262;14.190999999999999;15.043;7.8091622;2.01e-05;6000.329229999999;0.41600000000000004;325;5.402;136;3.818;F;05:31:35.29;-69:19:06.8;LMC516.30.29845;LMC168.7.84636;LMV497;HV2626;True
OGLE-LMC-CEP-1884;13.985;;7.7710741;7.2999999999999996e-06;6000.84215;0.5579999999999999;324;5.138999999999999;221;3.2889999999999997;F;05:24:33.27;-69:36:40.2;LMC503.09.712D;LMC162.5.119765;LMC_SC5_416554;;True
OGLE-LMC-CEP-1994;13.97;;7.7543064;0.00044500000000000003;6000.110729999999;0.53;312;5.111000000000001;204;3.259;F;05:26:22.57;-69:36:07.4;LMC503.08.811D;LMC162.4.75727;LMC_SC4_331610;;True
OGLE-LMC-CEP-3317;14.12;14.929;7.7203927;2.3800000000000003e-05;6002.70893;0.43700000000000006;313;5.523;182;4.146;F;05:57:33.12;-69:12:01.7;LMC561.04.32;LMC197.6.6821;;;False
OGLE-LMC-CEP-0884;14.055;14.8;7.707465299999999;2.26e-05;6007.688270000001;557;0.36;5.103;212;3.1660000000000004;F;05:05:08.90;-69:15:12.1;LMC510.04.9;LMC119.7.79202;LMC_SC12_46999;HV2307;True
OGLE-LMC-CEP-0126;14.375;15.296;7.6992572;0.00010429999999999999;6003.44257;0.19;0.21600000000000003;5.5920000000000005;19;3.721;F;04:49:33.99;-66:58:33.0;LMC533.15.8027;LMC138.7.5900;;;True
OGLE-LMC-CEP-1945;14.838;16.022000000000002;7.6852769;2.18e-05;6004.6458299999995;0.35700000000000004;304;5.522;0.08900000000000001;4.098;F;05:25:31.44;-69:50:03.7;LMC516.25.78624;LMC162.6.61462;LMC_SC4_53527;;False
OGLE-LMC-CEP-1442;14.295;15.189;7.679916400000001;0.0001899;6.006.436;0.23800000000000002;263;5.412999999999999;45;;F;05:16:19.62;-69:18:20.2;LMC503.14.53728;LMC100.7.71382;LMC_SC8_230925;;True
OGLE-LMC-CEP-4574;14.017999999999999;14.837;7.672784;5.8899999999999995e-05;6007.57365;257;0.27699999999999997;5.188;0.04;3.4619999999999997;F;06:04:19.96;-68:13:46.1;LMC569.14.17;LMV1640;HV12865;;True
OGLE-LMC-CEP-2336;14.607999999999999;15.595;7.671767999999999;0.00017069999999999998;6004.70003;272;255;5.3;0.022000000000000002;3.8569999999999998;F;05:32:58.52;-69:05:04.5;LMC517.04.18092;LMC168.4.7666;;;True
OGLE-LMC-CEP-4694;14.107000000000001;;7.659660400000001;0.0002499;6001.78593;222;264;5.48;0.0;;F;05:47:03.67;-67:24:05.1;LMC555.02.707D;;;;True
OGLE-LMC-CEP-3285;14.044;14.743;7.6407754;1.99e-05;6007.03234;0.53;292;5.18;0.23399999999999999;3.572;F;05:53:07.87;-69:30:22.1;LMC553.08.3082;LMC190.1.57;HV2868;;True
OGLE-LMC-CEP-4324;14.024000000000001;14.783;7.5958203;5.31e-05;6000.24413;237;177;4.779;32;2.845;F;05:43:35.22;-67:18:48.2;LMC555.04.7299;LMV674;HV2823;;True
OGLE-LMC-CEP-2094;14.26;15.105;7.570126400000001;3.6099999999999997e-05;6000.60341;256;247;5.5360000000000005;31;4.189;F;05:28:31.92;-69:50:54.1;LMC516.23.68617;LMC162.2.136554;LMC_SC3_170205;;False
OGLE-LMC-CEP-2204;14.061;14.788;7.5499106;1.0800000000000002e-05;6002.5986;562;341;5.104;0.21600000000000003;3.2060000000000004;F;05:30:40.69;-69:45:09.0;LMC516.22.76124;LMC169.6.118484;LMC_SC2_180138;HV2603;True
OGLE-LMC-CEP-1463;14.192;15.015;7.5282350000000005;1.7e-05;6006.96806;429;313;5.166;0.14;3.263;F;05:16:54.90;-69:19:50.4;LMC503.13.120097;LMC100.7.17218;LMC_SC8_224901;HV927;True
OGLE-LMC-CEP-2744;14.224;15.112;7.520863799999999;1.87e-05;6005.95607;526;307;5.093;207;3.264;F;05:38:43.41;-70:38:45.5;LMC515.26.42452;LMC177.8.82273;LMC_SC17_76725;HV1012;True
OGLE-LMC-CEP-2008;14.184000000000001;14.931;7.519;5.65e-05;6006.3795;0.21;264;5.459;24;3.6639999999999997;F;05:26:44.67;-69:48:09.6;LMC516.24.76555;LMC162.3.21741;LMC_SC4_295966;;True
OGLE-LMC-CEP-4140;14.447000000000001;15.28;7.5129329;8.13e-05;6006.16354;158;0.17300000000000001;5.985;0.0;;F;05:33:30.83;-72:11:31.9;LMC514.22.13028;;;;True
OGLE-LMC-CEP-3487;14.117;14.841;7.4993657;7.31e-05;6007.4186;518;0.35200000000000004;5.085;192;3.136;F;04:58:22.48;-71:45:54.2;LMC508.07.1;HV12742;;;True
OGLE-LMC-CEP-2050;13.933;14.633;7.49489;1.63e-05;6001.21095;0.5489999999999999;0.40299999999999997;4.959;155;3.04;F;05:27:34.00;-69:51:22.5;LMC516.24.27;LMC162.2.116868;LMC_SC4_417847;HV972;True
OGLE-LMC-CEP-0833;14.442;15.284;7.490800599999999;8.02e-05;6004.27934;0.11900000000000001;0.11900000000000001;5.186;0.0;;F;05:04:00.06;-68:38:54.7;LMC510.22.43;LMC118.6.8877;LMC_SC14_189342;;True
OGLE-LMC-CEP-3518;14.29;15.135;7.490239999999999;0.000184;6002.55073;375;315;5.4670000000000005;0.16699999999999998;4.178999999999999;F;05:01:36.17;-71:19:40.4;LMC508.13.47;HV12433;;;True
OGLE-LMC-CEP-4269;14.280999999999999;15.158;7.4899259;5.05e-05;6002.2156700000005;213;245;5.553;0.018000000000000002;;F;05:40:52.42;-67:19:48.8;LMC555.05.19231;;;;True
OGLE-LMC-CEP-4239;14.327;15.124;7.475928999999999;6.87e-05;6003.3697;131;0.16399999999999998;5.94;0.0;;F;05:38:46.39;-67:05:06.9;LMC555.15.11;LMV1030;HV5986;;True
OGLE-LMC-CEP-0482;14.661;15.655;7.4659114;2.23e-05;6002.76836;425;366;5.23;129;3.534;F;04:57:28.73;-69:13:36.9;LMC531.18.39399;LMC127.6.7280;;;True
OGLE-LMC-CEP-4275;14.411;15.328;7.4601957;0.00018869999999999998;6004.79564;47;75;5.696000000000001;0.0;;F;05:41:07.01;-67:07:45.2;LMC555.13.10860;;;;True
OGLE-LMC-CEP-2012;14.123;14.913;7.4580576;2.2800000000000002e-05;6007.23089;312;342;5.114;0.07;3.573;F;05:26:49.99;-69:45:52.8;LMC516.24.95798;LMC162.3.21752;LMC_SC4_305691;;True
OGLE-LMC-CEP-4501;14.171;14.981;7.4535348;2.6700000000000002e-05;6004.05577;278;309;5.316;0.044000000000000004;3.905;F;05:52:40.84;-67:01:39.0;LMC562.31.25;;;;True
OGLE-LMC-CEP-2066;14.092;14.788;7.4423938;1.1599999999999999e-05;6006.50227;0.5479999999999999;312;5.195;231;3.49;F;05:27:55.00;-69:48:03.9;LMC516.24.14519;LMC162.3.43538;LMC_SC3_62624;HV974;True
OGLE-LMC-CEP-2127;14.311;15.128;7.4128655;2.97e-05;6001.07412;266;258;5.456;32;4.303;F;05:29:14.59;-69:31:05.7;LMC516.31.50637;LMC168.8.25;LMC_SC3_317016;;True
OGLE-LMC-CEP-0292;14.104000000000001;14.83;7.398960000000001;0.0001374;6002.56677;552;341;5.083;228;3.137;F;04:53:35.03;-66:38:55.0;LMC533.22.6234;LMC131.5.21;HV2235;;True
OGLE-LMC-CEP-0915;14.165;14.975999999999999;7.3958633;2.84e-05;6003.9241;0.40299999999999997;374;5.31;149;3.575;F;05:05:41.97;-68:51:05.3;LMC510.12.129;LMC118.8.85640;LMC_SC13_93279;HV2309;True
OGLE-LMC-CEP-1782;14.270999999999999;15.087;7.3931436;2.08e-05;6005.79342;331;311;5.4270000000000005;65;4.004;F;05:22:41.76;-69:35:05.2;LMC503.10.6;LMC162.5.80611;LMC_SC5_67063;;True
OGLE-LMC-CEP-0690;14.242;15.102;7.385688;8.240000000000001e-05;6005.06348;0.16;175;5.13;0.0;;F;05:01:32.41;-67:06:40.3;LMC511.32.17;LMC123.1.5;;;True
OGLE-LMC-CEP-0078;14.315999999999999;15.172;7.3826504;2.24e-05;6001.86552;469;361;5.3;175;3.5239999999999996;F;04:47:00.98;-70:05:52.5;LMC530.31.12086;LMC143.1.14;;;False
OGLE-LMC-CEP-2043;14.335999999999999;15.152999999999999;7.373321400000001;3.59e-05;6005.79432;218;244;5.612;21;4.08;F;05:27:22.96;-69:50:58.1;LMC516.24.76522;LMC162.2.95486;LMC_SC4_417850;;True
OGLE-LMC-CEP-3677;14.222999999999999;15.027000000000001;7.3700760999999995;2.9299999999999997e-05;6001.25365;451;349;5.3870000000000005;187;3.8110000000000004;F;05:11:26.03;-66:30:08.0;LMC512.09.14;HV2341;;;True
OGLE-LMC-CEP-1261;14.347999999999999;15.155999999999999;7.3696204;2.01e-05;6005.40215;451;0.28600000000000003;5.506;228;4.117;F;05:13:10.09;-70:26:44.9;LMC502.24.30913;LMC113.2.42397;HV2386;;True
OGLE-LMC-CEP-4316;14.280999999999999;15.107999999999999;7.355664900000001;2.71e-05;6003.7258600000005;0.34299999999999997;0.3;5.5120000000000005;102;4.1819999999999995;F;05:43:11.78;-67:19:39.7;LMC555.04.3444;HV6032;;;True
OGLE-LMC-CEP-2909;14.732000000000001;15.662;7.3233489;6.87e-05;6000.73333;0.13699999999999998;0.16;6.024;17;5.716;F;05:41:08.95;-69:37:08.3;LMC176.4.12467;;;;True
OGLE-LMC-CEP-2051;14.095;14.834000000000001;7.3202118;1.29e-05;6006.38198;511;358;5.222;183;3.302;F;05:27:36.69;-69:53:43.0;LMC516.24.12;LMC162.2.116870;LMC_SC3_44256;HV2552;True
OGLE-LMC-CEP-1807;14.384;15.244000000000002;7.3092662;4.1700000000000004e-05;6004.10145;0.23399999999999999;258;5.47;21;4.016;F;05:23:04.49;-70:31:13.8;LMC502.19.2;LMC163.7.20;HV12586;;True
OGLE-LMC-CEP-1983;14.287;15.116;7.2946329;2.02e-05;6006.08321;0.32;317;5.402;68;3.7960000000000003;F;05:26:06.26;-69:50:24.6;LMC516.25.14241;LMC162.2.75412;LMC_SC4_176264;HV12040;True
OGLE-LMC-CEP-1389;14.186;14.925999999999998;7.290331200000001;1.8100000000000003e-05;6007.04253;0.39299999999999996;0.34700000000000003;5.358;132;3.7110000000000003;F;05:15:38.37;-69:15:19.7;LMC503.23.20;LMC111.2.86952;LMC_SC8_145094;HV920;True
OGLE-LMC-CEP-1835;14.36;15.25;7.2534542;0.00023890000000000003;6.005.767;77;0.11900000000000001;5.345;0.0;;F;05:23:30.11;-71:48:16.0;LMC501.10.9975;LMC165.8.18614;;;True
OGLE-LMC-CEP-1531;14.571;15.487;7.238639900000001;0.00016450000000000001;6006.7737;185;222;5.371;25;3.135;F;05:18:08.25;-71:31:30.7;LMC501.21.23504;LMC106.6.13481;;;True
OGLE-LMC-CEP-0394;14.357000000000001;15.2;7.236816900000001;3.09e-05;6003.81221;318;319;5.446000000000001;68;4.035;F;04:55:41.46;-68:06:55.5;LMC532.11.16437;LMC133.2.65;;;True
OGLE-LMC-CEP-0158;14.545;15.492;7.2298325;1.93e-05;6000.08705;546;0.38799999999999996;5.07;0.2;3.092;F;04:50:23.41;-69:09:17.4;LMC531.22.28656;LMC135.6.14657;LMV1805;HV12461;True
OGLE-LMC-CEP-2090;14.177999999999999;14.925999999999998;7.2261702;2.0399999999999998e-05;6002.34872;0.5;361;5.2829999999999995;188;3.491;F;05:28:29.64;-69:52:36.6;LMC516.23.54101;LMC162.2.136552;LMC_SC3_162132;HV2568;True
OGLE-LMC-CEP-2425;14.239;15.038;7.2255552;2.71e-05;6007.207420000001;435;0.37799999999999995;5.308;162;3.6;F;05:34:19.57;-67:59:34.3;LMC518.02.14435;LMC166.3.20368;HV1000;;True
OGLE-LMC-CEP-1176;14.299000000000001;15.08;7.224093099999999;5.8399999999999997e-05;6003.90925;0.17;0.12;4.677;0.0;;F;05:10:50.52;-70:12:17.4;LMC509.09.2;LMC113.5.19283;;;True
OGLE-LMC-CEP-4161;14.355;14.981;7.196443400000001;0.0005262;6006.36381;77;141;4.687;0.06;6.239;F;05:34:42.56;-66:17:09.8;LMC519.10.10838;;;;True
OGLE-LMC-CEP-2813;14.724;15.842;7.192819999999999;1.9699999999999998e-05;6002.04269;0.5660000000000001;0.36200000000000004;5.039;0.21;3.068;F;05:39:38.77;-70:02:31.4;LMC516.08.46979;LMC176.1.34245;LMC_SC17_227509;HV2752;True
OGLE-LMC-CEP-1942;14.152000000000001;14.948;7.182519999999999;2.0600000000000003e-05;6004.43844;433;342;5.388;0.19699999999999998;3.7310000000000003;F;05:25:30.26;-69:52:15.6;LMC516.25.64078;LMC162.7.130391;LMC_SC4_44867;HV2517;True
OGLE-LMC-CEP-0033;14.386;15.216;7.1807603;2.8899999999999998e-05;6002.62615;496;0.33799999999999997;5.37;0.21100000000000002;3.6830000000000003;F;04:41:57.93;-69:26:00.8;LMC538.27.9880;LMC149.1.7417;;;True
OGLE-LMC-CEP-2018;14.325;15.177999999999999;7.1714405;1.7e-05;6004.04161;0.46;359;5.269;158;3.56;F;05:26:55.83;-70:04:47.3;LMC516.15.68489;LMC162.1.14853;LMC_SC4_264185;HV2542;True
OGLE-LMC-CEP-0103;13.988;14.675;7.157278;2.51e-05;6003.035260000001;396;287;4.735;92;2.69;F;04:48:35.61;-67:35:00.0;LMC532.32.10247;LMC139.7.6957;HV12727;;True
OGLE-LMC-CEP-1866;14.259;15.058;7.133408900000001;2.09e-05;6000.50069;0.44799999999999995;354;5.377000000000001;185;3.755;F;05:24:19.00;-68:02:02.1;LMC504.18.13;LMC159.6.15624;HV2491;;True
OGLE-LMC-CEP-2198;14.35;15.190999999999999;7.091458199999999;2.36e-05;6007.08678;298;0.27699999999999997;5.3420000000000005;0.044000000000000004;3.85;F;05:30:37.54;-69:46:42.3;LMC516.22.60956;LMC169.6.40947;LMC_SC2_180132;;True
OGLE-LMC-CEP-0380;14.700999999999999;15.683;7.087584599999999;0.00011399999999999999;6000.09022;0.08199999999999999;132;5.178999999999999;0.0;;F;04:55:21.43;-68:39:59.4;LMC532.03.24015;LMC134.2.28115;;;True
OGLE-LMC-CEP-2042;14.234000000000002;14.988;7.070497200000001;1.4499999999999998e-05;6002.65031;405;0.29600000000000004;5.23;142;3.444;F;05:27:21.28;-69:52:19.5;LMC516.24.60254;LMC162.2.95484;LMC_SC4_408742;HV12049;True
OGLE-LMC-CEP-1344;14.165999999999999;14.853;7.0693839999999994;1.6e-05;6002.023679999999;534;341;5.001;193;3.005;F;05:15:04.60;-70:07:10.0;LMC502.31.36398;LMC112.1.17970;HV919;;True
OGLE-LMC-CEP-1642;14.265;14.991;7.0663633;6.74e-05;6001.67098;501;423;5.019;0.14400000000000002;3.275;F;05:20:28.71;-68:04:37.6;LMC504.11.35681;LMC102.2.33;HV935;;True
OGLE-LMC-CEP-3484;14.369000000000002;15.158;7.0647648;2.15e-05;6002.32254;493;344;5.364;213;3.6919999999999997;F;04:57:50.57;-71:25:36.4;LMC508.15.2;HV12428;;;True
OGLE-LMC-CEP-0462;14.338;15.287;7.0590147;3.9399999999999995e-05;6004.922320000001;237;0.18600000000000003;4.711;0.026000000000000002;2.8339999999999996;F;04:57:04.64;-68:34:18.3;LMC532.02.34239;LMC126.6.32056;;;True
OGLE-LMC-CEP-4605;14.282;15.1;7.0427564;7.69e-05;6007.03811;175;221;5.223;17;3.642;F;06:14:18.45;-68:55:17.6;LMC568.27.11;;;;True
OGLE-LMC-CEP-2225;14.370999999999999;15.192;7.024132300000001;1.73e-05;6003.46697;444;0.34299999999999997;5.417000000000001;175;3.872;F;05:30:58.34;-69:57:31.8;LMC516.13.106007;LMC169.7.40924;LMC_SC2_158664;;True
OGLE-LMC-CEP-3791;14.215;15.012;7.022460099999999;2.52e-05;6000.32296;426;374;5.231;127;3.593;F;05:15:56.75;-66:21:17.7;LMC505.31.12878;HV2382;;;True
OGLE-LMC-CEP-1094;14.309000000000001;15.122;7.0104011;1.47e-05;6002.16663;521;415;4.944;153;3.221;F;05:08:54.92;-68:43:10.1;LMC510.10.57538;LMC118.2.97010;LMC_SC11_257269;D34/NGC1850;True
OGLE-LMC-CEP-2269;14.344000000000001;15.127;6.9777252999999995;3.12e-05;6002.95004;374;315;5.212000000000001;113;3.597;F;05:31:42.83;-70:28:07.1;LMC516.05.8252;LMC170.7.72391;HV2628;HV12616;True
OGLE-LMC-CEP-0660;14.460999999999999;;6.9548086;0.00046479999999999997;6.006.644;365;275;5.336;157;3.74;F;05:00:57.56;-69:36:02.7;LMC509.31.446D;LMC128.4.45981;;;True
OGLE-LMC-CEP-0035;14.376;15.154000000000002;6.9435423;2.56e-05;6005.25522;0.40299999999999997;353;5.345;142;3.793;F;04:42:06.31;-67:58:11.6;LMC540.04.14;LMC147.6.4793;;;True
OGLE-LMC-CEP-3335;14.196;14.942;6.9370151;1.9699999999999998e-05;6006.53245;442;0.37;5.2589999999999995;165;3.5180000000000002;F;06:00:23.92;-68:33:22.4;LMC561.19.29;LMC204.6.10;HV12079;;True
OGLE-LMC-CEP-2492;14.305;15.092;6.935734299999999;3.37e-05;6000.8404;0.5589999999999999;0.39799999999999996;5.034;0.18;3.073;F;05:35:31.79;-69:43:22.2;LMC516.20.21096;LMC169.3.108903;LMC_SC16_70661;HV2694;True
OGLE-LMC-CEP-1804;14.440999999999999;15.169;6.926646300000001;6.28e-05;6006.74261;0.42;0.34299999999999997;5.405;133;3.923;F;05:23:01.61;-71:45:25.5;LMC501.19.15261;LMC165.7.4;;;False
OGLE-LMC-CEP-1327;14.347000000000001;15.120999999999999;6.923847;2.3e-05;6006.45649;305;0.21899999999999997;5.109;47;3.33;F;05:14:41.57;-70:42:32.0;LMC502.14.29789;LMC113.1.14237;HV2405;;True
