ID_OGLE,RAJ2000.0,DECJ2000.0,N_epoch_OGLE,ID_DASCH,N_epoch_DASCH,ID_EROS,N_epoch_EROS,ID_MACHO,N_epoch_Macho,N_total,OGLE_Period
OGLE-LMC-CEP-2273,05:31:44.29,-69:58:11.4,2324,0,0.0,lm0025l10755,989.0,0,0.0,3313.0,3.3804462999999996
OGLE-LMC-CEP-2278,05:31:47.80,-71:30:28.9,1315,0,0.0,0,0.0,14-8370-14,2016.0,3331.0,2.902405
OGLE-LMC-CEP-2279,05:31:48.14,-70:01:27.3,1462,0,0.0,lm0025l21409,883.0,0,0.0,2345.0,4.1326349
OGLE-LMC-CEP-2280,05:31:49.07,-70:08:54.3,2271,0,0.0,0,0.0,0,0.0,2271.0,2.5244589
OGLE-LMC-CEP-2281,05:31:50.44,-69:54:57.5,2234,0,0.0,lm0025k29931,1127.0,0,0.0,3361.0,3.7686059000000003
OGLE-LMC-CEP-2283,05:31:53.91,-70:19:13.9,2572,0,0.0,0,0.0,0,0.0,2572.0,1.7741354999999999
OGLE-LMC-CEP-2284,05:31:55.24,-68:35:20.8,2144,0,0.0,lm0214n13532,1063.0,0,0.0,3207.0,3.6357485
OGLE-LMC-CEP-2286,05:31:56.28,-69:14:33.9,895,S013200231868,629.0,0,0.0,82-8404-22,1894.0,3418.0,9.2158636
OGLE-LMC-CEP-2287,05:31:58.05,-71:20:48.5,1838,0,0.0,0,0.0,0,0.0,1838.0,4.0347801
OGLE-LMC-CEP-2288,05:32:01.02,-69:47:53.0,1464,0,0.0,lm0025k6954,621.0,0,0.0,2085.0,2.9711488
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,2346,0,0.0,lm0023l14626,992.0,0,0.0,3338.0,3.7127402000000003
OGLE-LMC-CEP-2290,05:32:02.86,-70:10:17.4,1982,0,0.0,0,0.0,0,0.0,1982.0,3.2949151
OGLE-LMC-CEP-2292,05:32:03.78,-71:25:22.3,2058,0,0.0,0,0.0,14-8372-26,2030.0,4088.0,2.9817197
OGLE-LMC-CEP-2294,05:32:04.49,-68:37:16.8,1943,0,0.0,lm0214n18753,821.0,0,0.0,2764.0,4.7134092
OGLE-LMC-CEP-2295,05:32:04.92,-69:20:57.1,1054,0,0.0,0,0.0,82-8403-38,1894.0,2948.0,2.9115292999999998
OGLE-LMC-CEP-2296,05:32:06.65,-71:51:06.1,1045,0,0.0,0,0.0,0,0.0,1045.0,5.1950616
OGLE-LMC-CEP-2298,05:32:11.98,-70:00:19.0,1170,0,0.0,0,0.0,81-8393-16,1950.0,3120.0,3.7755919000000002
OGLE-LMC-CEP-2300,05:32:12.39,-69:58:36.0,1842,0,0.0,0,0.0,81-8393-27,1950.0,3792.0,2.9425537
OGLE-LMC-CEP-2301,05:32:15.61,-70:01:58.3,1893,0,0.0,0,0.0,81-8392-21,1944.0,3837.0,4.296493099999999
OGLE-LMC-CEP-2302,05:32:18.37,-70:22:47.0,1886,0,0.0,0,0.0,0,0.0,1886.0,2.870342
OGLE-LMC-CEP-2304,05:32:21.14,-67:52:42.3,1780,0,0.0,0,0.0,0,0.0,1780.0,3.4512794
OGLE-LMC-CEP-2305,05:32:22.70,-69:02:06.0,1867,0,0.0,0,0.0,82-8407-8,1896.0,3763.0,4.9378151
OGLE-LMC-CEP-2307,05:32:23.36,-68:59:43.9,1071,APASS_J053223.4-685944,425.0,0,0.0,0,0.0,1496.0,14.1894087
OGLE-LMC-CEP-2308,05:32:24.94,-69:58:38.3,1367,0,0.0,lm0025l12415,729.0,0,0.0,2096.0,5.737334400000001
OGLE-LMC-CEP-2309,05:32:26.53,-69:46:21.9,1623,0,0.0,0,0.0,0,0.0,1623.0,3.3438398
OGLE-LMC-CEP-2312,05:32:29.72,-70:12:56.4,1462,0,0.0,lm0027k18104,451.0,0,0.0,1913.0,2.7317451
OGLE-LMC-CEP-2313,05:32:32.32,-70:11:25.4,1476,0,0.0,lm0027k13753,629.0,7-8511-4839,2702.0,4807.0,3.2849011
OGLE-LMC-CEP-2314,05:32:32.94,-69:59:49.1,1565,0,0.0,0,0.0,0,0.0,1565.0,4.6549572999999995
OGLE-LMC-CEP-2316,05:32:37.83,-70:47:38.3,1042,0,0.0,0,0.0,0,0.0,1042.0,4.3216314
OGLE-LMC-CEP-2317,05:32:37.90,-70:04:57.2,2259,0,0.0,0,0.0,81-8513-40,1948.0,4207.0,4.0159635
OGLE-LMC-CEP-2318,05:32:38.66,-71:44:24.7,1872,0,0.0,0,0.0,0,0.0,1872.0,4.46645
OGLE-LMC-CEP-2321,05:32:43.49,-70:14:48.9,3834,0,0.0,lm0027k23518,1023.0,0,0.0,4857.0,2.1120825
OGLE-LMC-CEP-2322,05:32:44.22,-71:06:51.2,846,0,0.0,0,0.0,0,0.0,846.0,2.7770109
OGLE-LMC-CEP-2325,05:32:46.73,-71:52:41.7,1858,S010103053788,393.0,0,0.0,26-8486-746,1216.0,3467.0,9.2679024
OGLE-LMC-CEP-2327,05:32:48.82,-70:13:58.6,3436,0,0.0,0,0.0,0,0.0,3436.0,3.0960137000000003
OGLE-LMC-CEP-2329,05:32:52.36,-71:25:57.0,1089,0,0.0,0,0.0,0,0.0,1089.0,5.6976401
OGLE-LMC-CEP-2331,05:32:54.40,-71:44:36.9,777,0,0.0,0,0.0,0,0.0,777.0,6.501424299999999
OGLE-LMC-CEP-2335,05:32:58.37,-69:51:55.9,1181,0,0.0,0,0.0,81-8516-50,1944.0,3125.0,4.800778
OGLE-LMC-CEP-2336,05:32:58.52,-69:05:04.5,1951,S013200243099,248.0,0,0.0,82-8528-1128,1894.0,4093.0,7.671767999999999
OGLE-LMC-CEP-2337,05:33:00.99,-68:11:27.6,1825,APASS_J053301.0-681128,1019.0,0,0.0,0,0.0,2844.0,13.1426527
OGLE-LMC-CEP-2338,05:33:02.20,-70:15:33.5,2205,0,0.0,0,0.0,11-8510-30,2308.0,4513.0,3.3972812999999995
OGLE-LMC-CEP-2340,05:33:06.75,-68:45:26.9,872,0,0.0,0,0.0,82-8533-9,1888.0,2760.0,4.4310163000000005
OGLE-LMC-CEP-2341,05:33:07.10,-71:12:02.8,909,0,0.0,0,0.0,14-8496-19,2020.0,2929.0,2.6020125
OGLE-LMC-CEP-2342,05:33:07.29,-70:55:24.9,503,0,0.0,0,0.0,0,0.0,503.0,2.9395122000000002
OGLE-LMC-CEP-2347,05:33:13.65,-69:54:56.1,1691,0,0.0,0,0.0,81-8515-34,1952.0,3643.0,4.154843700000001
OGLE-LMC-CEP-2348,05:33:13.76,-71:48:30.0,1262,APASS_J053313.8-714830,356.0,0,0.0,0,0.0,1618.0,8.5147834
OGLE-LMC-CEP-2349,05:33:16.41,-70:03:53.9,1976,0,0.0,0,0.0,0,0.0,1976.0,4.995985500000001
OGLE-LMC-CEP-2350,05:33:18.44,-70:10:03.5,2002,0,0.0,lm0027m9771,1123.0,0,0.0,3125.0,4.6063838
OGLE-LMC-CEP-2353,05:33:21.93,-68:35:24.1,978,0,0.0,lm0215l14305,858.0,0,0.0,1836.0,4.508843799999999
OGLE-LMC-CEP-2354,05:33:22.80,-69:57:19.9,1767,0,0.0,0,0.0,0,0.0,1767.0,4.2915825
OGLE-LMC-CEP-2355,05:33:22.93,-70:59:43.7,1063,0,0.0,0,0.0,14-8620-45,2048.0,3111.0,3.120578
OGLE-LMC-CEP-2356,05:33:23.41,-71:37:46.4,1775,0,0.0,0,0.0,26-8610-9,1216.0,2991.0,4.6080817000000005
OGLE-LMC-CEP-2358,05:33:26.06,-68:09:55.1,1715,0,0.0,0,0.0,0,0.0,1715.0,1.7460631999999998
OGLE-LMC-CEP-2360,05:33:28.10,-71:00:08.9,1878,0,0.0,0,0.0,14-8620-65,2048.0,3926.0,3.3180086
OGLE-LMC-CEP-2361,05:33:29.79,-69:37:09.0,1493,0,0.0,lm0023n11354,923.0,0,0.0,2416.0,3.4720727
OGLE-LMC-CEP-2362,05:33:29.79,-70:16:35.0,1715,0,0.0,0,0.0,11-8631-46,2318.0,4033.0,2.7313376
OGLE-LMC-CEP-2363,05:33:29.98,-70:40:22.0,1314,0,0.0,0,0.0,0,0.0,1314.0,5.345559099999999
OGLE-LMC-CEP-2365,05:33:30.75,-71:09:06.7,1894,0,0.0,0,0.0,0,0.0,1894.0,2.7113841
OGLE-LMC-CEP-2366,05:33:31.49,-69:00:53.1,1064,0,0.0,0,0.0,0,0.0,1064.0,3.4486392
OGLE-LMC-CEP-2368,05:33:35.24,-70:58:30.5,1802,0,0.0,0,0.0,14-8620-29,2048.0,3850.0,3.9546636
OGLE-LMC-CEP-2369,05:33:36.64,-69:45:17.5,1393,0,0.0,0,0.0,81-8639-17,1966.0,3359.0,4.2368315999999995
OGLE-LMC-CEP-2371,05:33:38.03,-70:59:41.7,1435,0,0.0,0,0.0,0,0.0,1435.0,2.8244298999999997
OGLE-LMC-CEP-2372,05:33:39.17,-71:16:19.8,1891,0,0.0,lm0594k19673,489.0,14-8616-29,2048.0,4428.0,2.9988083999999997
OGLE-LMC-CEP-2375,05:33:40.40,-70:59:12.4,1513,0,0.0,0,0.0,0,0.0,1513.0,3.0735023999999997
OGLE-LMC-CEP-2376,05:33:40.47,-69:52:59.1,1285,0,0.0,0,0.0,81-8637-56,1942.0,3227.0,5.2619515
OGLE-LMC-CEP-2377,05:33:40.47,-70:58:56.7,1485,0,0.0,0,0.0,0,0.0,1485.0,2.9479271000000002
OGLE-LMC-CEP-2378,05:33:40.58,-70:59:15.7,1055,0,0.0,0,0.0,0,0.0,1055.0,3.0311019
OGLE-LMC-CEP-2381,05:33:41.45,-71:26:29.1,1330,0,0.0,0,0.0,0,0.0,1330.0,3.6865930000000002
OGLE-LMC-CEP-2382,05:33:41.68,-70:59:17.8,1219,0,0.0,0,0.0,0,0.0,1219.0,3.2773306000000004
OGLE-LMC-CEP-2384,05:33:42.17,-70:59:18.1,1202,0,0.0,0,0.0,0,0.0,1202.0,3.0422121
OGLE-LMC-CEP-2385,05:33:42.41,-70:58:51.3,1851,0,0.0,0,0.0,0,0.0,1851.0,3.193924
OGLE-LMC-CEP-2386,05:33:42.43,-70:58:52.8,1894,0,0.0,0,0.0,0,0.0,1894.0,2.9701218999999996
OGLE-LMC-CEP-2389,05:33:43.17,-70:58:51.3,919,0,0.0,lm0592k23814,645.0,0,0.0,1564.0,4.415794
OGLE-LMC-CEP-2391,05:33:45.07,-70:59:35.5,1444,0,0.0,0,0.0,14-8620-407,2048.0,3492.0,3.4286025
OGLE-LMC-CEP-2392,05:33:45.68,-69:43:38.9,1820,0,0.0,0,0.0,0,0.0,1820.0,3.9411649
OGLE-LMC-CEP-2393,05:33:45.69,-68:29:22.7,1050,0,0.0,lm0215k23217,777.0,0,0.0,1827.0,3.1235298
OGLE-LMC-CEP-2395,05:33:48.56,-69:45:12.7,1689,0,0.0,0,0.0,81-8639-26,1966.0,3655.0,3.310918
OGLE-LMC-CEP-2396,05:33:49.88,-70:22:40.3,3554,0,0.0,lm0027n18638,803.0,0,0.0,4357.0,1.4770754
OGLE-LMC-CEP-2397,05:33:50.21,-70:35:59.0,878,0,0.0,0,0.0,11-8626-21,2284.0,3162.0,3.0922025
OGLE-LMC-CEP-2400,05:33:52.56,-71:07:39.8,1492,0,0.0,0,0.0,14-8618-579,2044.0,3536.0,2.8000121
OGLE-LMC-CEP-2401,05:33:54.44,-70:02:55.0,1087,0,0.0,0,0.0,81-8634-2312,1946.0,3033.0,5.0640788
OGLE-LMC-CEP-2403,05:33:55.48,-71:48:50.3,1211,0,0.0,0,0.0,26-8608-15,1210.0,2421.0,6.5532238
OGLE-LMC-CEP-2405,05:33:57.50,-69:33:58.4,866,0,0.0,0,0.0,81-8641-14,1962.0,2828.0,6.5318305
OGLE-LMC-CEP-2407,05:33:57.89,-70:06:46.1,2129,0,0.0,0,0.0,0,0.0,2129.0,4.5171133
OGLE-LMC-CEP-2411,05:34:00.93,-68:40:52.3,1012,0,0.0,lm0215l29917,700.0,0,0.0,1712.0,5.798645099999999
OGLE-LMC-CEP-2413,05:34:02.54,-70:59:38.8,1479,0,0.0,lm0592l6001,848.0,0,0.0,2327.0,3.3009424
OGLE-LMC-CEP-2414,05:34:03.96,-68:39:11.3,1888,0,0.0,lm0215l25229,653.0,0,0.0,2541.0,4.6596796
OGLE-LMC-CEP-2416,05:34:06.36,-69:36:35.8,1623,0,0.0,lm0023n9890,809.0,0,0.0,2432.0,4.2617715
OGLE-LMC-CEP-2417,05:34:07.07,-71:29:00.3,1014,0,0.0,0,0.0,14-8734-108,2044.0,3058.0,3.6775966
OGLE-LMC-CEP-2418,05:34:07.55,-68:43:36.7,1281,0,0.0,0,0.0,82-8775-17,1882.0,3163.0,4.174295900000001
OGLE-LMC-CEP-2419,05:34:10.49,-70:11:44.1,2204,0,0.0,0,0.0,0,0.0,2204.0,5.3456851
OGLE-LMC-CEP-2420,05:34:14.06,-70:59:55.4,1852,0,0.0,0,0.0,0,0.0,1852.0,3.3031683
OGLE-LMC-CEP-2424,05:34:19.31,-70:58:44.1,1862,0,0.0,0,0.0,0,0.0,1862.0,3.0812838
OGLE-LMC-CEP-2425,05:34:19.57,-67:59:34.3,1175,APASS_J053419.6-675934,811.0,0,0.0,0,0.0,1986.0,7.2255552
OGLE-LMC-CEP-2428,05:34:20.69,-70:35:48.2,764,0,0.0,0,0.0,11-8747-22,2280.0,3044.0,4.8679519
OGLE-LMC-CEP-2429,05:34:21.20,-67:49:01.7,1641,APASS_J053421.2-674902,1035.0,0,0.0,0,0.0,2676.0,11.231132
OGLE-LMC-CEP-2430,05:34:22.75,-68:08:52.0,1881,0,0.0,0,0.0,0,0.0,1881.0,3.2003522
OGLE-LMC-CEP-2433,05:34:27.88,-69:49:01.8,1329,0,0.0,0,0.0,81-8759-2188,1966.0,3295.0,3.1172755000000003
OGLE-LMC-CEP-2435,05:34:28.40,-70:37:37.3,1611,0,0.0,0,0.0,11-8747-35,2280.0,3891.0,2.4772423999999997
OGLE-LMC-CEP-2437,05:34:29.30,-70:11:56.2,1325,0,0.0,0,0.0,11-8753-31,2314.0,3639.0,3.2675784
OGLE-LMC-CEP-2439,05:34:32.68,-69:19:18.2,1885,0,0.0,0,0.0,82-8766-53,1894.0,3779.0,2.3699258999999997
OGLE-LMC-CEP-2440,05:34:33.01,-68:50:13.9,1889,S013200267115,117.0,lm0217k20894,936.0,82-8773-22,1892.0,4834.0,8.967150199999999
OGLE-LMC-CEP-2445,05:34:39.26,-70:04:23.2,2128,0,0.0,0,0.0,0,0.0,2128.0,3.5551758
OGLE-LMC-CEP-2446,05:34:39.47,-70:45:42.9,1612,0,0.0,0,0.0,0,0.0,1612.0,3.0463598
OGLE-LMC-CEP-2447,05:34:39.63,-68:48:36.1,1350,0,0.0,0,0.0,82-8774-20,1882.0,3232.0,5.076519599999999
OGLE-LMC-CEP-2448,05:34:40.09,-68:06:40.7,1612,S013200358525,406.0,lm0213m19328,1007.0,0,0.0,3025.0,6.563233199999999
OGLE-LMC-CEP-2449,05:34:41.57,-68:41:26.4,1607,0,0.0,lm0215n31616,1167.0,0,0.0,2774.0,6.5408795
OGLE-LMC-CEP-2450,05:34:42.12,-70:33:42.0,1750,0,0.0,0,0.0,0,0.0,1750.0,4.1152523
OGLE-LMC-CEP-2453,05:34:45.10,-69:59:19.7,2140,0,0.0,0,0.0,0,0.0,2140.0,2.6183199
OGLE-LMC-CEP-2454,05:34:47.43,-69:54:51.5,1192,0,0.0,0,0.0,81-8878-31,1968.0,3160.0,4.6570139
OGLE-LMC-CEP-2455,05:34:48.16,-70:10:56.0,2170,0,0.0,0,0.0,0,0.0,2170.0,3.4310057
OGLE-LMC-CEP-2456,05:34:51.89,-69:24:06.1,1020,S013200223099,554.0,0,0.0,82-8886-8,1892.0,3466.0,8.258175
OGLE-LMC-CEP-2458,05:34:57.10,-70:55:00.5,1495,0,0.0,0,0.0,0,0.0,1495.0,3.1826526000000004
OGLE-LMC-CEP-2459,05:34:58.63,-70:26:30.7,2119,0,0.0,lm0036l21310,1070.0,11-8870-118,2316.0,5505.0,2.9827539
OGLE-LMC-CEP-2460,05:34:58.90,-70:11:48.3,2052,0,0.0,lm0027m15340,1025.0,0,0.0,3077.0,2.8998695
OGLE-LMC-CEP-2463,05:35:01.84,-69:37:00.7,1612,0,0.0,0,0.0,0,0.0,1612.0,1.8518888999999998
OGLE-LMC-CEP-2465,05:35:04.27,-71:23:55.3,1788,0,0.0,0,0.0,14-8856-10,2044.0,3832.0,4.1568015
OGLE-LMC-CEP-2466,05:35:08.92,-71:33:30.4,906,0,0.0,0,0.0,26-8854-1317,1208.0,2114.0,1.7803955000000002
OGLE-LMC-CEP-2468,05:35:10.68,-69:40:13.4,1847,0,0.0,0,0.0,81-8882-25,1882.0,3729.0,4.9201804000000005
OGLE-LMC-CEP-2470,05:35:11.37,-69:57:46.9,1570,0,0.0,0,0.0,81-8877-48,1968.0,3538.0,3.2210337000000004
OGLE-LMC-CEP-2472,05:35:14.17,-70:06:16.2,1673,0,0.0,0,0.0,81-8875-79,1878.0,3551.0,2.8396402000000003
OGLE-LMC-CEP-2473,05:35:14.28,-70:09:07.2,259,S0101032100027,670.0,0,0.0,81-8875-22,1878.0,2807.0,9.707538099999999
OGLE-LMC-CEP-2475,05:35:19.67,-70:19:22.8,1859,0,0.0,0,0.0,0,0.0,1859.0,2.3825679
OGLE-LMC-CEP-2479,05:35:22.00,-69:58:08.1,1782,0,0.0,0,0.0,81-8877-63,1968.0,3750.0,2.9427944999999998
OGLE-LMC-CEP-2481,05:35:24.33,-69:57:24.9,1544,0,0.0,0,0.0,81-8878-45,1968.0,3512.0,4.5192303
OGLE-LMC-CEP-2483,05:35:24.99,-70:15:16.1,1106,0,0.0,0,0.0,11-8873-10,2314.0,3420.0,4.769981700000001
OGLE-LMC-CEP-2484,05:35:25.50,-68:46:30.1,1224,0,0.0,0,0.0,0,0.0,1224.0,3.6186046000000003
OGLE-LMC-CEP-2485,05:35:27.35,-71:08:40.0,1626,0,0.0,0,0.0,0,0.0,1626.0,3.1627282
OGLE-LMC-CEP-2490,05:35:30.76,-69:58:05.8,1301,0,0.0,0,0.0,81-8998-70,1968.0,3269.0,4.2249695
OGLE-LMC-CEP-2491,05:35:31.47,-71:15:43.9,1556,0,0.0,lm0594m18781,627.0,14-8979-45,2048.0,4231.0,1.0659079
OGLE-LMC-CEP-2492,05:35:31.79,-69:43:22.2,1636,S010100147999,301.0,0,0.0,81-9002-28,1962.0,3899.0,6.935734299999999
OGLE-LMC-CEP-2497,05:35:33.57,-70:59:28.9,1002,0,0.0,0,0.0,14-8983-6,2040.0,3042.0,3.7888414
OGLE-LMC-CEP-2498,05:35:34.23,-70:05:58.3,2178,0,0.0,0,0.0,81-8996-46,1964.0,4142.0,3.6462439
OGLE-LMC-CEP-2500,05:35:34.89,-70:05:25.1,1687,0,0.0,0,0.0,81-8997-48,3936.0,5623.0,3.200295
OGLE-LMC-CEP-2502,05:35:35.01,-69:34:30.1,402,0,0.0,0,0.0,81-9004-19,1966.0,2368.0,6.1365776
OGLE-LMC-CEP-2503,05:35:35.93,-71:06:39.1,1317,0,0.0,0,0.0,0,0.0,1317.0,3.0200775
OGLE-LMC-CEP-2510,05:35:42.15,-70:14:30.7,2934,0,0.0,0,0.0,0,0.0,2934.0,3.2103384
OGLE-LMC-CEP-2511,05:35:42.35,-70:40:03.6,1390,0,0.0,0,0.0,11-8988-20,2316.0,3706.0,4.4211257
OGLE-LMC-CEP-2512,05:35:44.20,-70:10:20.4,1863,0,0.0,lm0036k9749,1038.0,0,0.0,2901.0,4.0050008
OGLE-LMC-CEP-2514,05:35:44.59,-71:11:32.5,1756,0,0.0,0,0.0,0,0.0,1756.0,2.675666
OGLE-LMC-CEP-2517,05:35:48.90,-69:56:39.3,1637,0,0.0,0,0.0,81-8999-9,1968.0,3605.0,3.6609184999999997
OGLE-LMC-CEP-2519,05:35:51.83,-70:04:01.9,2118,0,0.0,0,0.0,81-8997-47,3936.0,6054.0,3.8826565000000004
OGLE-LMC-CEP-2520,05:35:52.19,-70:11:31.8,2021,0,0.0,0,0.0,11-8995-16,2316.0,4337.0,4.1801698
OGLE-LMC-CEP-2523,05:35:53.87,-68:39:34.0,866,0,0.0,lm0215n26718,895.0,0,0.0,1761.0,6.4804227999999995
OGLE-LMC-CEP-2525,05:35:55.63,-68:59:36.2,1610,0,0.0,0,0.0,0,0.0,1610.0,4.880145300000001
OGLE-LMC-CEP-2526,05:35:55.67,-70:12:11.5,1261,0,0.0,0,0.0,11-8995-25,4632.0,5893.0,3.5143847000000004
OGLE-LMC-CEP-2528,05:35:57.61,-70:08:22.8,1541,0,0.0,0,0.0,81-8996-50,1964.0,3505.0,3.6479682
OGLE-LMC-CEP-2530,05:35:59.19,-70:04:25.2,1124,0,0.0,0,0.0,81-8997-39,1968.0,3092.0,4.3240266
OGLE-LMC-CEP-2534,05:36:06.79,-68:49:13.4,1134,APASS_J053606.8-684913,1298.0,0,0.0,82-9016-6,1860.0,4292.0,18.7173242
OGLE-LMC-CEP-2536,05:36:07.57,-71:00:36.1,1024,0,0.0,0,0.0,0,0.0,1024.0,5.1117808
OGLE-LMC-CEP-2537,05:36:08.91,-69:50:05.7,1932,0,0.0,0,0.0,81-9000-29,1960.0,3892.0,3.6185733
OGLE-LMC-CEP-2538,05:36:09.90,-70:09:24.0,1935,0,0.0,lm0036k7444,991.0,0,0.0,2926.0,2.8745540000000003
OGLE-LMC-CEP-2543,05:36:16.84,-70:30:56.1,1583,0,0.0,lm0590m4142,843.0,0,0.0,2426.0,4.0881729
OGLE-LMC-CEP-2544,05:36:16.95,-69:54:15.3,1443,S010100128382,1436.0,lm0034k24214,822.0,0,0.0,3701.0,9.6109987
OGLE-LMC-CEP-2545,05:36:17.91,-71:14:42.3,627,0,0.0,0,0.0,14-9100-29,2046.0,2673.0,3.8803165
OGLE-LMC-CEP-2547,05:36:18.58,-70:00:41.7,1381,0,0.0,lm0034l16114,946.0,0,0.0,2327.0,4.3028578
OGLE-LMC-CEP-2549,05:36:19.40,-70:13:24.3,2275,0,0.0,0,0.0,0,0.0,2275.0,2.0832148999999998
OGLE-LMC-CEP-2550,05:36:19.92,-70:21:27.6,2035,0,0.0,0,0.0,0,0.0,2035.0,4.867987
OGLE-LMC-CEP-2551,05:36:21.51,-70:06:37.9,1227,0,0.0,0,0.0,81-9117-45,1954.0,3181.0,4.4274537
OGLE-LMC-CEP-2552,05:36:22.98,-68:49:00.9,1779,0,0.0,lm0217m17992,1036.0,82-9137-95,1860.0,4675.0,1.1637022
OGLE-LMC-CEP-2553,05:36:23.07,-70:04:07.4,2102,0,0.0,0,0.0,81-9118-64,1962.0,4064.0,2.9170607000000004
OGLE-LMC-CEP-2559,05:36:26.16,-70:10:10.0,1737,0,0.0,lm0036k9287,857.0,0,0.0,2594.0,3.6699165000000002
OGLE-LMC-CEP-2560,05:36:27.12,-69:40:47.3,2190,0,0.0,0,0.0,81-9124-37,1954.0,4144.0,3.318203
OGLE-LMC-CEP-2562,05:36:28.20,-69:49:15.2,1759,APASS_J053628.2-694915,636.0,0,0.0,81-9122-7,1876.0,4271.0,10.071744
OGLE-LMC-CEP-2563,05:36:28.31,-70:22:05.0,1175,0,0.0,lm0036l15725,843.0,11-9113-483,2314.0,4332.0,3.1089439999999997
OGLE-LMC-CEP-2564,05:36:28.52,-69:40:25.5,1897,0,0.0,0,0.0,81-9124-91,1954.0,3851.0,2.9084657000000003
OGLE-LMC-CEP-2568,05:36:30.16,-69:57:51.1,1149,0,0.0,lm0034l8414,857.0,81-9119-11,1880.0,3886.0,4.8519246
OGLE-LMC-CEP-2571,05:36:34.27,-70:05:20.4,2027,0,0.0,0,0.0,81-9118-16,1962.0,3989.0,4.4164065
OGLE-LMC-CEP-2572,05:36:35.03,-70:15:41.2,1587,0,0.0,0,0.0,0,0.0,1587.0,4.4122388
OGLE-LMC-CEP-2573,05:36:35.92,-70:09:14.1,2268,0,0.0,lm0036k7041,1077.0,81-9117-75,3908.0,7253.0,2.704592
OGLE-LMC-CEP-2574,05:36:36.54,-70:09:06.3,2186,0,0.0,lm0036k6727,894.0,81-9117-108,1954.0,5034.0,2.7277127
OGLE-LMC-CEP-2576,05:36:39.24,-70:16:03.6,1456,0,0.0,0,0.0,0,0.0,1456.0,3.1947025
OGLE-LMC-CEP-2580,05:36:46.04,-70:57:30.7,1772,0,0.0,lm0592m21775,722.0,14-9105-4045,2044.0,4538.0,2.9570061
OGLE-LMC-CEP-2582,05:36:47.00,-70:09:37.4,1076,0,0.0,lm0036k7963,921.0,81-9117-15,3908.0,5905.0,4.1458784
OGLE-LMC-CEP-2585,05:36:51.01,-70:09:52.5,2157,0,0.0,0,0.0,81-9116-3250,1884.0,4041.0,3.6440911
OGLE-LMC-CEP-2589,05:36:52.36,-70:15:21.5,1760,0,0.0,0,0.0,0,0.0,1760.0,2.8816035
OGLE-LMC-CEP-2592,05:36:52.83,-70:12:07.8,2106,0,0.0,0,0.0,0,0.0,2106.0,3.4489909
OGLE-LMC-CEP-2594,05:36:53.17,-71:08:08.2,1895,0,0.0,0,0.0,14-9102-26,2032.0,3927.0,3.6050157
OGLE-LMC-CEP-2595,05:36:53.41,-70:09:43.0,715,0,0.0,lm0036k8214,962.0,0,0.0,1677.0,3.3408932
OGLE-LMC-CEP-2596,05:36:53.68,-70:06:24.4,1536,0,0.0,0,0.0,81-9117-14,3908.0,5444.0,4.8890092
OGLE-LMC-CEP-2598,05:36:54.05,-70:08:59.4,2180,0,0.0,lm0036m7009,989.0,81-9117-17,1954.0,5123.0,5.3455888
OGLE-LMC-CEP-2600,05:36:54.55,-70:09:29.8,1822,0,0.0,lm0036m8321,732.0,81-9117-33,1954.0,4508.0,4.6770073
OGLE-LMC-CEP-2601,05:36:54.65,-69:56:26.6,1302,0,0.0,0,0.0,81-9120-84,1968.0,3270.0,2.8305591
OGLE-LMC-CEP-2604,05:36:55.15,-70:09:44.4,1804,0,0.0,0,0.0,81-9116-3244,1884.0,3688.0,5.339404900000001
OGLE-LMC-CEP-2608,05:36:56.79,-70:09:40.3,2173,0,0.0,lm0036m8810,1059.0,81-9117-26,1954.0,5186.0,4.9758507000000005
OGLE-LMC-CEP-2609,05:36:58.19,-70:39:51.6,986,0,0.0,0,0.0,0,0.0,986.0,2.9280314
OGLE-LMC-CEP-2610,05:36:58.67,-71:05:33.6,1935,0,0.0,0,0.0,14-9224-10,2046.0,3981.0,6.2173291
OGLE-LMC-CEP-2611,05:36:58.96,-70:16:14.6,2076,0,0.0,0,0.0,0,0.0,2076.0,4.7292513
OGLE-LMC-CEP-2612,05:36:59.05,-71:18:01.2,1885,0,0.0,0,0.0,14-9220-12,2048.0,3933.0,5.652395200000001
OGLE-LMC-CEP-2615,05:37:00.90,-70:08:01.4,1282,0,0.0,0,0.0,81-9238-34,1874.0,3156.0,5.5788753
OGLE-LMC-CEP-2620,05:37:03.39,-70:04:33.8,2060,0,0.0,0,0.0,81-9239-22,1964.0,4024.0,3.9292227999999993
OGLE-LMC-CEP-2623,05:37:06.03,-69:56:36.1,1783,0,0.0,0,0.0,81-9241-33,1968.0,3751.0,3.5917510000000004
OGLE-LMC-CEP-2624,05:37:06.06,-70:39:08.7,1899,0,0.0,lm0590n7714,1101.0,0,0.0,3000.0,2.6305142000000004
OGLE-LMC-CEP-2625,05:37:08.45,-70:27:12.1,2257,0,0.0,0,0.0,0,0.0,2257.0,3.7199386
OGLE-LMC-CEP-2628,05:37:12.44,-70:22:23.3,1454,0,0.0,0,0.0,0,0.0,1454.0,2.5893564
OGLE-LMC-CEP-2629,05:37:15.55,-70:10:52.3,1212,0,0.0,lm0036m12084,1052.0,0,0.0,2264.0,3.155162
